journeyid,customerid,productid,visitdate,stage,action,duration
2400,467,23,2024-09-12,ProductPage,AddToCart,31.7
1493,467,25,2023-10-06,Checkout,Purchase,203.6
3999,467,28,2023-03-11,Purchase,Purchase,307.3
1437,467,33,2023-09-15,Purchase,Purchase,543.6
1021,467,43,2023-06-28,ProductPage,AddToCart,319.4
1528,467,44,2023-12-24,Checkout,Purchase,192.5
2964,467,50,2023-03-20,ProductPage,View,475.1
1346,468,9,2024-05-19,Purchase,Purchase,564.1
2814,468,17,2023-01-09,Checkout,Purchase,568.0
1415,468,23,2023-11-10,ProductPage,Click,487.4
2804,468,27,2023-02-17,Purchase,Purchase,110.1
773,468,33,2023-02-13,Homepage,View,455.0
2914,468,37,2023-01-06,Purchase,Purchase,287.7
1338,468,46,2024-11-02,Purchase,Purchase,550.4
1432,468,47,2023-01-20,Homepage,Click,484.2
2220,468,49,2024-02-17,ProductPage,Click,189.8
3800,468,50,2024-03-14,Purchase,Purchase,466.0
2335,469,3,2024-04-20,ProductPage,Click,300.4
2290,469,6,2023-02-09,ProductPage,AddToCart,410.1
3634,469,8,2023-05-21,Homepage,Drop-off,
2509,469,8,2024-01-28,Purchase,Purchase,281.2
835,469,9,2023-07-24,ProductPage,Drop-off,
1803,469,17,2023-12-03,Homepage,Click,302.8
3901,469,24,2024-12-14,ProductPage,View,249.9
2729,469,47,2024-10-19,Checkout,Drop-off,
1273,469,50,2024-10-17,Purchase,Purchase,191.9
1748,470,4,2024-06-25,Homepage,View,277.9
3411,470,9,2024-11-24,Purchase,Purchase,69.0
2736,470,11,2024-07-21,Purchase,Purchase,505.3
1913,470,14,2024-06-08,Purchase,Purchase,419.3
2109,470,35,2023-03-19,Checkout,Purchase,504.3
154,470,43,2024-03-05,Purchase,Purchase,414.5
2492,471,7,2023-06-14,Checkout,Drop-off,
537,471,19,2023-11-07,Checkout,AddToCart,295.5
1443,471,22,2023-02-23,Checkout,Purchase,178.2
2505,471,24,2023-03-20,ProductPage,View,167.8
930,471,27,2024-04-14,Checkout,Drop-off,
3082,471,34,2024-05-23,ProductPage,Drop-off,
1519,471,40,2023-02-16,ProductPage,AddToCart,39.5
3317,471,48,2023-04-29,Homepage,Drop-off,
143,472,9,2023-11-26,ProductPage,AddToCart,538.5
2025,472,11,2023-04-15,ProductPage,View,539.3
1406,472,13,2024-01-27,Checkout,AddToCart,270.8
581,472,14,2024-11-02,Purchase,Purchase,286.2
915,472,18,2023-02-28,Checkout,Purchase,450.2
2709,472,20,2024-09-03,Checkout,AddToCart,484.6
583,472,41,2023-11-02,Purchase,Purchase,205.2
1304,472,46,2024-01-02,ProductPage,View,433.5
3858,472,47,2024-11-04,ProductPage,Drop-off,
350,473,12,2024-06-13,Purchase,Purchase,21.0
2081,473,14,2023-01-16,Purchase,Purchase,500.1
3673,473,16,2023-01-14,Purchase,Purchase,151.4
1413,473,17,2024-03-23,Purchase,Purchase,218.4
695,473,26,2024-04-19,Purchase,Purchase,452.8
1934,473,30,2024-09-16,ProductPage,AddToCart,173.4
580,473,37,2023-04-16,Checkout,Purchase,550.4
1682,473,47,2024-09-19,Homepage,View,495.2
2409,474,9,2023-01-27,Homepage,Drop-off,
2245,474,9,2023-07-14,ProductPage,Click,263.4
1484,474,14,2023-06-21,ProductPage,View,145.7
2172,474,14,2024-05-31,Purchase,Purchase,269.4
2966,474,16,2023-10-08,ProductPage,AddToCart,369.3
3781,474,22,2024-01-19,ProductPage,View,411.0
3397,474,23,2024-08-13,ProductPage,View,69.5
3988,474,24,2023-10-10,Purchase,Purchase,230.5
65,474,26,2023-06-26,ProductPage,View,500.2
3892,474,41,2024-03-13,Homepage,View,166.1
14,474,45,2023-11-03,Homepage,View,494.4
831,474,47,2023-04-02,Homepage,Click,94.2
3511,475,1,2023-10-16,Checkout,Drop-off,
2728,475,4,2024-03-22,Purchase,Purchase,289.2
2583,475,15,2023-05-19,ProductPage,View,592.6
2548,475,18,2023-11-28,Homepage,Click,427.4
43,475,27,2024-12-19,Checkout,Drop-off,
3806,475,31,2024-09-14,Purchase,Purchase,526.2
1512,475,40,2024-03-28,Purchase,Purchase,515.2
2591,476,6,2024-07-18,Purchase,Purchase,34.6
903,476,25,2024-03-10,Purchase,Purchase,287.3
2530,476,43,2024-07-15,Purchase,Purchase,404.5
2635,476,46,2024-03-13,Homepage,Click,232.0
1549,477,10,2024-08-28,Homepage,View,432.3
3143,477,12,2024-05-02,Checkout,Purchase,568.8
1068,477,21,2024-01-26,Checkout,Purchase,333.9
2800,477,31,2024-11-11,Homepage,View,79.6
3567,477,32,2023-11-20,Homepage,Click,15.1
1088,477,35,2024-05-30,ProductPage,Click,144.4
751,477,37,2024-08-20,Purchase,Purchase,232.4
1461,477,45,2024-02-12,Checkout,Drop-off,
412,477,48,2024-11-19,ProductPage,Drop-off,
1256,478,2,2023-05-24,Homepage,Click,480.9
2826,478,17,2024-04-08,ProductPage,View,550.4
3289,478,21,2024-01-15,Homepage,View,234.9
2788,478,37,2024-02-21,ProductPage,View,506.8
2547,478,37,2024-09-07,Homepage,Click,444.2
439,478,39,2023-03-10,Checkout,AddToCart,165.1
361,478,45,2024-06-27,Purchase,Purchase,92.5
524,479,3,2024-12-13,Checkout,AddToCart,35.3
2354,479,11,2024-06-07,Purchase,Purchase,477.0
3519,479,23,2024-07-20,ProductPage,Drop-off,
826,479,24,2024-10-26,Checkout,Purchase,518.6
1468,479,28,2023-10-09,ProductPage,View,546.8
2633,479,30,2024-08-18,Purchase,Purchase,239.0
42,479,34,2024-02-07,Purchase,Purchase,218.3
1581,479,43,2023-07-21,Checkout,Purchase,219.3
3766,479,44,2024-05-14,ProductPage,AddToCart,196.4
101,480,26,2024-06-19,Purchase,Purchase,250.7
1163,480,29,2023-09-29,Checkout,Drop-off,
2503,480,30,2024-09-11,ProductPage,Click,47.9
2999,480,34,2023-06-05,ProductPage,Click,27.7
871,480,40,2023-12-04,ProductPage,Click,20.1
1221,480,46,2023-07-24,Checkout,AddToCart,350.8
1251,481,3,2023-08-08,Purchase,Purchase,583.7
1356,481,12,2024-09-17,Homepage,Click,61.9
968,481,14,2023-05-09,Homepage,View,130.6
1340,481,20,2024-05-17,Checkout,AddToCart,52.8
598,481,31,2024-11-05,Homepage,Click,94.5
1349,481,35,2024-04-19,Purchase,Purchase,316.2
3232,481,37,2024-07-12,Homepage,Click,87.7
3699,481,38,2023-04-17,Homepage,Drop-off,
1961,481,40,2024-06-05,Purchase,Purchase,455.1
10,481,43,2024-09-04,Homepage,View,586.7
3726,481,46,2024-02-14,Purchase,Purchase,85.0
3124,481,50,2024-08-20,Homepage,Click,161.8
1083,481,50,2024-11-25,Purchase,Purchase,35.6
1382,482,5,2023-07-12,Purchase,Purchase,115.5
2340,482,20,2024-06-28,Homepage,View,208.2
1551,482,28,2023-02-10,Purchase,Purchase,368.1
3514,482,34,2024-09-30,Purchase,Purchase,95.2
3172,482,42,2024-06-19,Checkout,Drop-off,
3820,482,43,2023-10-21,Purchase,Purchase,263.2
3582,482,48,2024-12-18,Homepage,View,562.7
1229,483,6,2023-12-13,Purchase,Purchase,395.6
3377,483,7,2024-09-29,Checkout,Drop-off,
133,483,22,2023-08-02,Purchase,Purchase,221.3
953,483,23,2024-03-30,Homepage,Drop-off,
763,483,28,2023-12-19,Homepage,Click,510.1
2227,483,30,2023-02-21,ProductPage,Drop-off,
1688,483,34,2023-07-23,ProductPage,View,582.5
51,483,37,2024-03-12,Purchase,Purchase,184.0
2812,483,39,2024-01-15,Purchase,Purchase,180.3
2175,483,47,2023-07-04,Checkout,AddToCart,242.6
3306,484,3,2024-05-31,ProductPage,View,198.0
1168,484,15,2023-11-24,Homepage,Click,414.0
1008,484,17,2024-11-23,Purchase,Purchase,130.2
818,484,22,2024-08-13,Homepage,Drop-off,
458,484,27,2023-11-22,Homepage,View,467.7
1522,484,41,2023-12-18,ProductPage,Click,73.0
1669,484,44,2023-06-05,ProductPage,Click,16.4
1969,484,48,2023-08-04,Purchase,Purchase,373.1
2243,485,2,2024-11-07,Homepage,Click,579.9
365,485,5,2023-12-17,ProductPage,Click,469.0
947,485,17,2024-12-25,Homepage,View,240.3
2267,485,18,2023-01-01,Checkout,Purchase,67.4
692,485,22,2024-02-07,Checkout,AddToCart,489.7
1909,485,26,2024-10-29,Homepage,Drop-off,
1007,485,34,2023-06-20,Checkout,AddToCart,516.8
322,485,37,2023-08-19,ProductPage,Click,356.6
1647,485,41,2023-10-12,ProductPage,Drop-off,
658,485,44,2023-12-10,Homepage,View,258.1
1335,485,49,2023-04-06,Purchase,Purchase,527.6
67,486,26,2023-10-31,Purchase,Purchase,537.3
3724,486,32,2023-10-30,Checkout,Purchase,571.6
460,486,34,2024-10-22,Checkout,Purchase,202.5
2749,486,36,2023-10-26,ProductPage,View,35.3
3395,486,47,2023-01-29,Purchase,Purchase,88.7
3444,486,47,2024-08-05,ProductPage,View,200.7
1328,487,4,2024-10-29,Homepage,Click,478.0
2891,487,8,2023-12-26,Purchase,Purchase,425.3
3881,487,8,2024-03-08,Checkout,Drop-off,
2370,487,18,2023-02-18,Homepage,Click,226.8
3258,487,36,2023-11-29,Homepage,Click,179.5
2784,488,3,2024-11-06,Purchase,Purchase,297.4
3303,488,12,2023-08-12,Checkout,Drop-off,
1492,488,16,2023-09-21,ProductPage,Click,320.8
3227,488,18,2023-03-08,Checkout,Drop-off,
3612,488,22,2024-06-03,Homepage,View,327.3
2781,488,28,2024-07-22,Purchase,Purchase,577.1
3743,488,32,2024-04-24,ProductPage,AddToCart,125.4
257,488,37,2023-07-08,Purchase,Purchase,257.2
2228,488,42,2023-11-03,Checkout,Drop-off,
1642,488,45,2024-05-15,ProductPage,AddToCart,62.2
1481,489,1,2024-04-18,Checkout,AddToCart,49.5
3825,489,18,2024-05-18,Checkout,AddToCart,126.0
467,489,20,2023-01-23,Homepage,Click,293.1
638,490,20,2024-10-08,ProductPage,Click,370.9
570,490,34,2023-09-26,Checkout,Purchase,58.6
543,490,50,2024-07-04,Homepage,Click,135.8
2206,491,1,2024-09-01,Checkout,Purchase,194.6
3801,491,3,2024-11-29,Checkout,Purchase,161.4
498,491,5,2023-04-22,ProductPage,View,526.2
2849,491,7,2023-07-05,Checkout,Drop-off,
346,491,8,2023-11-16,Checkout,AddToCart,108.8
2280,491,8,2024-11-14,Homepage,View,51.5
2845,491,10,2024-08-03,Purchase,Purchase,462.1
2036,491,15,2024-08-01,Purchase,Purchase,528.3
391,491,16,2024-02-23,ProductPage,View,168.0
295,491,17,2023-12-23,Purchase,Purchase,44.0
2776,491,18,2023-07-27,ProductPage,Click,429.7
57,491,21,2023-11-06,Homepage,View,587.3
3719,491,21,2024-10-11,ProductPage,Click,186.8
3396,491,22,2023-02-25,Checkout,Drop-off,
3473,491,24,2023-06-24,Homepage,View,557.7
2838,491,29,2023-12-15,ProductPage,Click,288.8
3664,491,42,2023-04-03,Checkout,Drop-off,
3455,492,2,2024-12-02,Purchase,Purchase,360.3
2003,492,4,2023-09-09,ProductPage,Drop-off,
897,492,13,2023-01-04,Checkout,AddToCart,486.4
2983,492,15,2023-05-08,Homepage,View,591.0
1079,492,22,2024-12-13,Purchase,Purchase,150.0
1564,492,29,2024-01-15,Homepage,View,434.9
2617,492,30,2024-02-24,Purchase,Purchase,77.9
1674,492,31,2024-08-23,Checkout,Purchase,500.2
2746,492,34,2024-06-01,Homepage,Click,338.1
1329,492,40,2023-09-30,ProductPage,AddToCart,570.7
156,492,41,2023-05-28,Checkout,Drop-off,
247,492,45,2023-10-30,Checkout,Drop-off,
872,493,5,2024-03-17,ProductPage,Drop-off,
2304,493,7,2023-12-30,Checkout,Drop-off,
740,493,12,2024-12-24,Homepage,Drop-off,
1137,493,23,2024-02-07,Purchase,Purchase,104.6
3341,493,27,2023-03-27,Purchase,Purchase,106.3
1029,493,30,2024-03-27,Homepage,View,91.0
584,493,41,2023-11-06,Purchase,Purchase,70.0
825,494,3,2023-04-29,ProductPage,Click,591.2
1396,494,14,2023-02-16,ProductPage,Click,254.9
1082,494,20,2023-07-07,Checkout,Drop-off,
2956,494,22,2024-09-22,Checkout,Purchase,475.6
1426,494,26,2023-09-17,ProductPage,AddToCart,133.2
2737,494,31,2024-12-11,Purchase,Purchase,196.4
2555,494,32,2024-08-06,Homepage,Click,549.3
1119,494,47,2024-08-28,Checkout,Drop-off,
3526,495,25,2023-03-02,Checkout,AddToCart,561.3
1072,495,27,2024-10-14,Purchase,Purchase,151.9
3070,495,34,2023-12-27,Purchase,Purchase,200.4
660,496,2,2024-11-20,ProductPage,Click,96.1
1138,496,5,2023-07-23,Purchase,Purchase,467.7
3914,496,23,2024-02-10,Homepage,Click,28.3
2214,496,31,2024-05-24,ProductPage,View,224.9
329,496,37,2023-06-25,Purchase,Purchase,419.8
3842,496,37,2023-08-16,Checkout,Drop-off,
1931,496,39,2023-02-05,Homepage,Click,336.1
2134,497,4,2023-05-21,Purchase,Purchase,188.5
1287,497,13,2023-07-23,ProductPage,Click,559.5
2496,497,27,2023-01-07,ProductPage,Drop-off,
3482,497,30,2024-08-31,Homepage,Click,148.8
3702,497,35,2023-08-01,Checkout,AddToCart,357.0
1224,497,38,2023-01-28,ProductPage,Drop-off,
315,497,44,2023-01-05,ProductPage,Click,207.7
521,497,45,2023-05-22,ProductPage,Click,140.3
635,497,49,2024-10-02,Homepage,View,477.0
246,498,3,2023-10-09,Homepage,Click,13.0
2169,498,5,2023-06-19,Purchase,Purchase,469.8
837,498,8,2023-10-16,Purchase,Purchase,345.3
1096,498,14,2023-05-05,ProductPage,Click,470.3
403,498,14,2023-07-17,ProductPage,View,129.1
189,498,15,2023-01-22,Homepage,View,368.8
2741,498,15,2023-05-18,Checkout,Drop-off,
3908,498,22,2023-02-23,Homepage,Click,336.9
2474,498,24,2023-04-25,ProductPage,Drop-off,
2877,498,49,2023-04-13,Purchase,Purchase,288.3
2445,499,4,2023-04-27,ProductPage,Drop-off,
2546,499,8,2024-01-21,Purchase,Purchase,136.9
3791,499,39,2024-05-22,Purchase,Purchase,120.9
1739,499,47,2024-02-19,Homepage,Drop-off,
3420,499,49,2024-07-26,Checkout,Drop-off,
648,500,31,2024-11-16,ProductPage,View,87.1
1267,500,34,2023-08-25,Checkout,Drop-off,
1620,500,39,2023-01-09,Purchase,Purchase,58.7
2683,500,44,2023-11-17,Homepage,View,470.7
